"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","POSIZPROF","Posizione professionale","REGIME_ORARIO","Tempo pieno/parziale","CARATT_OCC","Carattere occupazione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE","Centro","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",473.871,,
"ITE","Centro","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",450.28,,
"ITE","Centro","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",458.437,,
"ITE","Centro","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",458.114,,
"ITE","Centro","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",449.784,,
"ITE","Centro","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",456.094,,
"ITE","Centro","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",459.418,,
"ITE","Centro","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",440.04,,
"ITE","Centro","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",443.586,,
"ITE","Centro","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",393.858,,
"ITE","Centro","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",397.52,,
"ITE","Centro","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",394.872,,
"ITE","Centro","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",391.313,,
"ITE","Centro","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",391.726,,
"ITE","Centro","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",387.404,,
"ITE","Centro","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",386.648,,
"ITE","Centro","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",382.325,,
"ITE","Centro","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",394.947,,
"ITE","Centro","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",385.695,,
"ITE","Centro","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",854.033,,
"ITE","Centro","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",871.391,,
"ITE","Centro","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",845.152,,
"ITE","Centro","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",849.75,,
"ITE","Centro","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",849.84,,
"ITE","Centro","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",837.188,,
"ITE","Centro","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",842.743,,
"ITE","Centro","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",841.743,,
"ITE","Centro","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",834.987,,
"ITE","Centro","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",829.281,,
"ITFG","Mezzogiorno","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",568.745,,
"ITFG","Mezzogiorno","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",575.813,,
"ITFG","Mezzogiorno","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",571.38,,
"ITFG","Mezzogiorno","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",551.652,,
"ITFG","Mezzogiorno","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",576.133,,
"ITFG","Mezzogiorno","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",576.076,,
"ITFG","Mezzogiorno","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",589.611,,
"ITFG","Mezzogiorno","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",571.348,,
"ITFG","Mezzogiorno","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",571.637,,
"ITFG","Mezzogiorno","1","maschi","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",571.707,,
"ITFG","Mezzogiorno","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",343.125,,
"ITFG","Mezzogiorno","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",337.723,,
"ITFG","Mezzogiorno","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",359.196,,
"ITFG","Mezzogiorno","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",326.493,,
"ITFG","Mezzogiorno","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",349.09,,
"ITFG","Mezzogiorno","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",346.724,,
"ITFG","Mezzogiorno","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",344.846,,
"ITFG","Mezzogiorno","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",330.036,,
"ITFG","Mezzogiorno","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",352.055,,
"ITFG","Mezzogiorno","2","femmine","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",359.959,,
"ITFG","Mezzogiorno","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",911.87,,
"ITFG","Mezzogiorno","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",913.536,,
"ITFG","Mezzogiorno","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",930.576,,
"ITFG","Mezzogiorno","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",878.145,,
"ITFG","Mezzogiorno","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",925.223,,
"ITFG","Mezzogiorno","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",922.8,,
"ITFG","Mezzogiorno","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",934.456,,
"ITFG","Mezzogiorno","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",901.384,,
"ITFG","Mezzogiorno","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",923.692,,
"ITFG","Mezzogiorno","9","totale","Y35-44","35-44 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",931.666,,
"IT","Italia","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",2643.768,,
"IT","Italia","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",2674.574,,
"IT","Italia","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",2639.326,,
"IT","Italia","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",2648.116,,
"IT","Italia","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",2613.057,,
"IT","Italia","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",2663.619,,
"IT","Italia","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",2655.134,,
"IT","Italia","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",2647.73,,
"IT","Italia","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",2674.679,,
"IT","Italia","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",2676.931,,
"IT","Italia","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",2288.297,,
"IT","Italia","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",2282.787,,
"IT","Italia","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",2294.352,,
"IT","Italia","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",2296.744,,
"IT","Italia","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",2279.307,,
"IT","Italia","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",2302.791,,
"IT","Italia","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",2274.355,,
"IT","Italia","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",2284.875,,
"IT","Italia","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",2321.793,,
"IT","Italia","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",2330.142,,
"IT","Italia","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",4932.066,,
"IT","Italia","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",4957.361,,
"IT","Italia","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",4933.678,,
"IT","Italia","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",4944.86,,
"IT","Italia","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",4892.363,,
"IT","Italia","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",4966.41,,
"IT","Italia","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",4929.489,,
"IT","Italia","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",4932.605,,
"IT","Italia","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",4996.471,,
"IT","Italia","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",5007.073,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",1444.062,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",1468.417,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",1445.819,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",1447.498,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",1414.516,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",1451.17,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",1436.69,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",1455.19,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",1460.51,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",1452.29,,
"ITCD","Nord","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",1323.032,,
"ITCD","Nord","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",1332.542,,
"ITCD","Nord","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",1329.696,,
"ITCD","Nord","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",1327.12,,
"ITCD","Nord","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",1302.769,,
"ITCD","Nord","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",1331.488,,
"ITCD","Nord","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",1322.575,,
"ITCD","Nord","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",1325.19,,
"ITCD","Nord","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",1337.217,,
"ITCD","Nord","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",1340.969,,
"ITCD","Nord","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",2767.094,,
"ITCD","Nord","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",2800.959,,
"ITCD","Nord","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",2775.515,,
"ITCD","Nord","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",2774.617,,
"ITCD","Nord","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",2717.285,,
"ITCD","Nord","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",2782.658,,
"ITCD","Nord","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",2759.265,,
"ITCD","Nord","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",2780.38,,
"ITCD","Nord","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",2797.727,,
"ITCD","Nord","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",2793.259,,
"ITC","Nord-ovest","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",847.779,,
"ITC","Nord-ovest","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",870.885,,
"ITC","Nord-ovest","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",841.92,,
"ITC","Nord-ovest","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",859.807,,
"ITC","Nord-ovest","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",818.505,,
"ITC","Nord-ovest","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",846.557,,
"ITC","Nord-ovest","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",833.883,,
"ITC","Nord-ovest","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",853.16,,
"ITC","Nord-ovest","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",843.096,,
"ITC","Nord-ovest","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",856.087,,
"ITC","Nord-ovest","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",768.446,,
"ITC","Nord-ovest","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",773.772,,
"ITC","Nord-ovest","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",772.996,,
"ITC","Nord-ovest","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",769.572,,
"ITC","Nord-ovest","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",757.445,,
"ITC","Nord-ovest","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",770.682,,
"ITC","Nord-ovest","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",770.081,,
"ITC","Nord-ovest","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",777.074,,
"ITC","Nord-ovest","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",768.949,,
"ITC","Nord-ovest","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",766.622,,
"ITC","Nord-ovest","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",1616.226,,
"ITC","Nord-ovest","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",1644.657,,
"ITC","Nord-ovest","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",1614.916,,
"ITC","Nord-ovest","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",1629.38,,
"ITC","Nord-ovest","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",1575.95,,
"ITC","Nord-ovest","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",1617.238,,
"ITC","Nord-ovest","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",1603.965,,
"ITC","Nord-ovest","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",1630.234,,
"ITC","Nord-ovest","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",1612.045,,
"ITC","Nord-ovest","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",1622.709,,
"ITD","Nord-est","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",596.283,,
"ITD","Nord-est","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",597.533,,
"ITD","Nord-est","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",603.899,,
"ITD","Nord-est","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",587.69,,
"ITD","Nord-est","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",596.011,,
"ITD","Nord-est","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",604.613,,
"ITD","Nord-est","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",602.806,,
"ITD","Nord-est","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",602.03,,
"ITD","Nord-est","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",617.414,,
"ITD","Nord-est","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",596.203,,
"ITD","Nord-est","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",554.585,,
"ITD","Nord-est","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",558.77,,
"ITD","Nord-est","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",556.7,,
"ITD","Nord-est","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",557.547,,
"ITD","Nord-est","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",545.324,,
"ITD","Nord-est","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",560.806,,
"ITD","Nord-est","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",552.494,,
"ITD","Nord-est","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",548.116,,
"ITD","Nord-est","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",568.268,,
"ITD","Nord-est","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",574.347,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",1150.868,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",1156.303,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",1160.599,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",1145.238,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",1141.334,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",1165.42,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",1155.3,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",1150.146,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",1185.682,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",1170.55,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",548.881,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",555.794,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",551.432,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",542.297,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",546.004,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",553.682,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",553.767,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",544.828,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",554.98,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",561.154,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",518.451,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",516.792,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",513.427,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",518.977,,
