"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","2020-Q2","T2-2020",471.203,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","2020-Q1","T1-2020",479.866,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","2020-Q3","T3-2020",477.843,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","2020-Q4","T4-2020",518.597,,
"ITF3","Campania","9","totale","Y_GE15","15 anni e più","2019","2019",1647.565,,
"ITF3","Campania","9","totale","Y_GE15","15 anni e più","2019-Q1","T1-2019",1631.095,,
"ITF3","Campania","9","totale","Y_GE15","15 anni e più","2019-Q2","T2-2019",1663.309,,
"ITF3","Campania","9","totale","Y_GE15","15 anni e più","2019-Q4","T4-2019",1630.851,,
"ITF3","Campania","9","totale","Y_GE15","15 anni e più","2019-Q3","T3-2019",1665.006,,
"ITF3","Campania","9","totale","Y_GE15","15 anni e più","2020","2020",1615.558,,
"ITF3","Campania","9","totale","Y_GE15","15 anni e più","2020-Q2","T2-2020",1574.56,,
"ITF3","Campania","9","totale","Y_GE15","15 anni e più","2020-Q1","T1-2020",1615.331,,
"ITF3","Campania","9","totale","Y_GE15","15 anni e più","2020-Q3","T3-2020",1635.197,,
"ITF3","Campania","9","totale","Y_GE15","15 anni e più","2020-Q4","T4-2020",1637.146,,
"ITE3","Marche","2","femmine","Y25-34","25-34 anni","2019","2019",50.036,,
"ITE3","Marche","2","femmine","Y25-34","25-34 anni","2020","2020",45.679,,
"ITE4","Lazio","9","totale","Y25-34","25-34 anni","2019","2019",398.288,,
"ITE4","Lazio","9","totale","Y25-34","25-34 anni","2020","2020",378.218,,
"ITF4","Puglia","1","maschi","Y25-34","25-34 anni","2019","2019",135.668,,
"ITF4","Puglia","1","maschi","Y25-34","25-34 anni","2020","2020",126.332,,
"ITF6","Calabria","1","maschi","Y25-34","25-34 anni","2019","2019",64.557,,
"ITF6","Calabria","1","maschi","Y25-34","25-34 anni","2020","2020",57.131,,
"ITD","Nord-est","2","femmine","Y35-44","35-44 anni","2019","2019",582.163,,
"ITD","Nord-est","2","femmine","Y35-44","35-44 anni","2019-Q1","T1-2019",577.417,,
"ITD","Nord-est","2","femmine","Y35-44","35-44 anni","2019-Q2","T2-2019",585.73,,
"ITD","Nord-est","2","femmine","Y35-44","35-44 anni","2019-Q4","T4-2019",583.299,,
"ITD","Nord-est","2","femmine","Y35-44","35-44 anni","2019-Q3","T3-2019",582.207,,
"ITD","Nord-est","2","femmine","Y35-44","35-44 anni","2020","2020",554.703,,
"ITD","Nord-est","2","femmine","Y35-44","35-44 anni","2020-Q2","T2-2020",556.88,,
"ITD","Nord-est","2","femmine","Y35-44","35-44 anni","2020-Q1","T1-2020",569.369,,
"ITD","Nord-est","2","femmine","Y35-44","35-44 anni","2020-Q3","T3-2020",544.599,,
"ITD","Nord-est","2","femmine","Y35-44","35-44 anni","2020-Q4","T4-2020",547.962,,
"ITD5","Emilia-Romagna","1","maschi","Y45-54","45-54 anni","2019","2019",338.311,,
"ITD5","Emilia-Romagna","1","maschi","Y45-54","45-54 anni","2020","2020",333.684,,
"ITF6","Calabria","1","maschi","Y45-54","45-54 anni","2019","2019",88.843,,
"ITF6","Calabria","1","maschi","Y45-54","45-54 anni","2020","2020",88.853,,
"ITF3","Campania","1","maschi","Y55-64","55-64 anni","2019","2019",219.618,,
"ITF3","Campania","1","maschi","Y55-64","55-64 anni","2020","2020",220.117,,
"ITE4","Lazio","2","femmine","Y_GE65","65 anni e più","2019","2019",23.923,,
"ITE4","Lazio","2","femmine","Y_GE65","65 anni e più","2020","2020",25.727,,
"ITF5","Basilicata","9","totale","Y_GE65","65 anni e più","2019","2019",4.936,,
"ITF5","Basilicata","9","totale","Y_GE65","65 anni e più","2020","2020",5.743,,
"ITF6","Calabria","9","totale","Y_GE65","65 anni e più","2019","2019",21.174,,
"ITF6","Calabria","9","totale","Y_GE65","65 anni e più","2020","2020",17.237,,
"ITF1","Abruzzo","1","maschi","Y15-64","15-64 anni","2019","2019",288.698,,
"ITF1","Abruzzo","1","maschi","Y15-64","15-64 anni","2020","2020",283.188,,
"ITG1","Sicilia","9","totale","Y15-64","15-64 anni","2019","2019",1327.908,,
"ITG1","Sicilia","9","totale","Y15-64","15-64 anni","2020","2020",1311.777,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","2019","2019",2765.25,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","2019-Q1","T1-2019",2722.308,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","2019-Q2","T2-2019",2773.159,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","2019-Q4","T4-2019",2779.565,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","2019-Q3","T3-2019",2785.967,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","2020","2020",2737.013,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","2020-Q2","T2-2020",2733.122,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","2020-Q1","T1-2020",2761.434,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","2020-Q3","T3-2020",2700.598,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","2020-Q4","T4-2020",2752.9,,
"ITE2","Umbria","9","totale","Y25-34","25-34 anni","2019","2019",62.682,,
"ITE2","Umbria","9","totale","Y25-34","25-34 anni","2020","2020",57.532,,
"ITF4","Puglia","2","femmine","Y25-34","25-34 anni","2019","2019",84.635,,
"ITF4","Puglia","2","femmine","Y25-34","25-34 anni","2020","2020",81.437,,
"ITG2","Sardegna","2","femmine","Y25-34","25-34 anni","2019","2019",44.008,,
"ITG2","Sardegna","2","femmine","Y25-34","25-34 anni","2020","2020",37.359,,
"ITD4","Friuli-Venezia Giulia","9","totale","Y35-44","35-44 anni","2019","2019",126.774,,
"ITD4","Friuli-Venezia Giulia","9","totale","Y35-44","35-44 anni","2020","2020",121.172,,
"ITF5","Basilicata","1","maschi","Y35-44","35-44 anni","2019","2019",28.471,,
"ITF5","Basilicata","1","maschi","Y35-44","35-44 anni","2020","2020",28.637,,
"ITF6","Calabria","1","maschi","Y35-44","35-44 anni","2019","2019",89.976,,
"ITF6","Calabria","1","maschi","Y35-44","35-44 anni","2020","2020",89.403,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","2019","2019",1614.309,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","2019-Q1","T1-2019",1605.039,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","2019-Q2","T2-2019",1638.008,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","2019-Q4","T4-2019",1605.335,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","2019-Q3","T3-2019",1608.855,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","2020","2020",1591.391,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","2020-Q2","T2-2020",1595.367,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","2020-Q1","T1-2020",1591.157,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","2020-Q3","T3-2020",1587.704,,
"ITD","Nord-est","9","totale","Y45-54","45-54 anni","2020-Q4","T4-2020",1591.336,,
"ITD3","Veneto","9","totale","Y45-54","45-54 anni","2019","2019",670.131,,
"ITD3","Veneto","9","totale","Y45-54","45-54 anni","2020","2020",657.721,,
"ITF2","Molise","2","femmine","Y45-54","45-54 anni","2019","2019",11.875,,
"ITF2","Molise","2","femmine","Y45-54","45-54 anni","2020","2020",12.63,,
"ITG2","Sardegna","2","femmine","Y45-54","45-54 anni","2019","2019",77.305,,
"ITG2","Sardegna","2","femmine","Y45-54","45-54 anni","2020","2020",76.064,,
"ITF1","Abruzzo","1","maschi","Y55-64","55-64 anni","2019","2019",57.955,,
"ITF1","Abruzzo","1","maschi","Y55-64","55-64 anni","2020","2020",60.066,,
"ITF5","Basilicata","1","maschi","Y55-64","55-64 anni","2019","2019",26.247,,
"ITF5","Basilicata","1","maschi","Y55-64","55-64 anni","2020","2020",26.743,,
"ITF6","Calabria","1","maschi","Y55-64","55-64 anni","2019","2019",74.172,,
"ITF6","Calabria","1","maschi","Y55-64","55-64 anni","2020","2020",76.507,,
"ITD3","Veneto","2","femmine","Y_GE65","65 anni e più","2019","2019",17.55,,
"ITD3","Veneto","2","femmine","Y_GE65","65 anni e più","2020","2020",20.608,,
"ITF4","Puglia","1","maschi","Y_GE65","65 anni e più","2019","2019",21.491,,
"ITF4","Puglia","1","maschi","Y_GE65","65 anni e più","2020","2020",21.881,,
"ITG2","Sardegna","1","maschi","Y_GE65","65 anni e più","2019","2019",13.248,,
"ITG2","Sardegna","1","maschi","Y_GE65","65 anni e più","2020","2020",11.064,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y15-64","15-64 anni","2019","2019",279.793,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y15-64","15-64 anni","2020","2020",281.124,,
"ITF5","Basilicata","2","femmine","Y15-64","15-64 anni","2019","2019",68.202,,
"ITF5","Basilicata","2","femmine","Y15-64","15-64 anni","2020","2020",67.294,,
"ITE4","Lazio","9","totale","Y_GE15","15 anni e più","2019","2019",2385.941,,
"ITE4","Lazio","9","totale","Y_GE15","15 anni e più","2019-Q1","T1-2019",2338.233,,
"ITE4","Lazio","9","totale","Y_GE15","15 anni e più","2019-Q2","T2-2019",2418.803,,
"ITE4","Lazio","9","totale","Y_GE15","15 anni e più","2019-Q4","T4-2019",2367.276,,
"ITE4","Lazio","9","totale","Y_GE15","15 anni e più","2019-Q3","T3-2019",2419.452,,
"ITE4","Lazio","9","totale","Y_GE15","15 anni e più","2020","2020",2338.942,,
"ITE4","Lazio","9","totale","Y_GE15","15 anni e più","2020-Q2","T2-2020",2330.193,,
"ITE4","Lazio","9","totale","Y_GE15","15 anni e più","2020-Q1","T1-2020",2359.761,,
"ITE4","Lazio","9","totale","Y_GE15","15 anni e più","2020-Q3","T3-2020",2303.675,,
"ITE4","Lazio","9","totale","Y_GE15","15 anni e più","2020-Q4","T4-2020",2362.14,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","2019","2019",6182.606,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","2019-Q1","T1-2019",5987.56,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","2019-Q2","T2-2019",6276.241,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","2019-Q4","T4-2019",6192.254,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","2019-Q3","T3-2019",6274.368,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","2020","2020",6057.255,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","2020-Q2","T2-2020",5945.332,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","2020-Q1","T1-2020",6001.325,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","2020-Q3","T3-2020",6139.292,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","2020-Q4","T4-2020",6143.071,,
"ITF2","Molise","1","maschi","Y25-34","25-34 anni","2019","2019",11.478,,
"ITF2","Molise","1","maschi","Y25-34","25-34 anni","2020","2020",10.961,,
"ITF3","Campania","1","maschi","Y25-34","25-34 anni","2019","2019",191.087,,
"ITF3","Campania","1","maschi","Y25-34","25-34 anni","2020","2020",179.307,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","9","totale","Y35-44","35-44 anni","2019","2019",13.296,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","9","totale","Y35-44","35-44 anni","2020","2020",12.681,,
"ITF4","Puglia","9","totale","Y35-44","35-44 anni","2019","2019",320.91,,
"ITF4","Puglia","9","totale","Y35-44","35-44 anni","2020","2020",310.388,,
"ITF5","Basilicata","9","totale","Y35-44","35-44 anni","2019","2019",45.626,,
"ITF5","Basilicata","9","totale","Y35-44","35-44 anni","2020","2020",45.577,,
"ITF1","Abruzzo","9","totale","Y45-54","45-54 anni","2019","2019",152.058,,
"ITF1","Abruzzo","9","totale","Y45-54","45-54 anni","2020","2020",147.489,,
"ITF2","Molise","1","maschi","Y45-54","45-54 anni","2019","2019",19.507,,
"ITF2","Molise","1","maschi","Y45-54","45-54 anni","2020","2020",18.588,,
"ITG1","Sicilia","2","femmine","Y45-54","45-54 anni","2019","2019",153.854,,
"ITG1","Sicilia","2","femmine","Y45-54","45-54 anni","2020","2020",147.495,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","9","totale","Y55-64","55-64 anni","2019","2019",10.581,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","9","totale","Y55-64","55-64 anni","2020","2020",11.128,,
"ITF4","Puglia","9","totale","Y55-64","55-64 anni","2019","2019",250.063,,
"ITF4","Puglia","9","totale","Y55-64","55-64 anni","2020","2020",262.754,,
"ITF5","Basilicata","9","totale","Y55-64","55-64 anni","2019","2019",43.062,,
"ITF5","Basilicata","9","totale","Y55-64","55-64 anni","2020","2020",44.83,,
"ITF2","Molise","9","totale","Y_GE65","65 anni e più","2019","2019",3.635,,
"ITF2","Molise","9","totale","Y_GE65","65 anni e più","2020","2020",3.871,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","1","maschi","Y15-64","15-64 anni","2019","2019",28.5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","1","maschi","Y15-64","15-64 anni","2020","2020",27.787,,
"ITF4","Puglia","1","maschi","Y15-64","15-64 anni","2019","2019",773.385,,
"ITF4","Puglia","1","maschi","Y15-64","15-64 anni","2020","2020",763.971,,
"ITF5","Basilicata","1","maschi","Y15-64","15-64 anni","2019","2019",116.566,,
"ITF5","Basilicata","1","maschi","Y15-64","15-64 anni","2020","2020",114.21,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2019","2019",1363.976,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2019-Q1","T1-2019",1312.413,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2019-Q2","T2-2019",1384.319,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2019-Q4","T4-2019",1387.489,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2019-Q3","T3-2019",1371.684,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2020","2020",1349.085,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2020-Q2","T2-2020",1307.658,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2020-Q1","T1-2020",1320.438,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2020-Q3","T3-2020",1363.906,,
"ITG1","Sicilia","9","totale","Y_GE15","15 anni e più","2020-Q4","T4-2020",1404.338,,
"ITC1","Piemonte","9","totale","Y25-34","25-34 anni","2019","2019",317.53,,
"ITC1","Piemonte","9","totale","Y25-34","25-34 anni","2020","2020",300.937,,
"ITE1","Toscana","9","totale","Y25-34","25-34 anni","2019","2019",264.388,,
"ITE1","Toscana","9","totale","Y25-34","25-34 anni","2020","2020",260.907,,
"ITF1","Abruzzo","2","femmine","Y25-34","25-34 anni","2019","2019",32.51,,
"ITF1","Abruzzo","2","femmine","Y25-34","25-34 anni","2020","2020",31.276,,
"ITF3","Campania","9","totale","Y25-34","25-34 anni","2019","2019",298.936,,
"ITF3","Campania","9","totale","Y25-34","25-34 anni","2020","2020",280.327,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y35-44","35-44 anni","2019","2019",72.563,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y35-44","35-44 anni","2020","2020",69.864,,
"ITF5","Basilicata","2","femmine","Y35-44","35-44 anni","2019","2019",17.156,,
"ITF5","Basilicata","2","femmine","Y35-44","35-44 anni","2020","2020",16.94,,
"ITE1","Toscana","9","totale","Y45-54","45-54 anni","2019","2019",501.562,,
"ITE1","Toscana","9","totale","Y45-54","45-54 anni","2020","2020",496.61,,
"ITF1","Abruzzo","2","femmine","Y45-54","45-54 anni","2019","2019",63.298,,
"ITF1","Abruzzo","2","femmine","Y45-54","45-54 anni","2020","2020",61.847,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y55-64","55-64 anni","2019","2019",54.628,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y55-64","55-64 anni","2020","2020",57.375,,
"ITF5","Basilicata","2","femmine","Y55-64","55-64 anni","2019","2019",16.816,,
"ITF5","Basilicata","2","femmine","Y55-64","55-64 anni","2020","2020",18.087,,
"ITE1","Toscana","2","femmine","Y_GE65","65 anni e più","2019","2019",19.158,,
"ITE1","Toscana","2","femmine","Y_GE65","65 anni e più","2020","2020",19.16,,
"ITF2","Molise","2","femmine","Y_GE65","65 anni e più","2019","2019",1.332,,
"ITF2","Molise","2","femmine","Y_GE65","65 anni e più","2020","2020",1.18,,
"ITF3","Campania","2","femmine","Y_GE65","65 anni e più","2019","2019",15.997,,
"ITF3","Campania","2","femmine","Y_GE65","65 anni e più","2020","2020",15.597,,
"ITF3","Campania","9","totale","Y15-64","15-64 anni","2019","2019",1598.103,,
"ITF3","Campania","9","totale","Y15-64","15-64 anni","2020","2020",1565.087,,
"ITF4","Puglia","9","totale","Y15-64","15-64 anni","2019","2019",1205.25,,
"ITF4","Puglia","9","totale","Y15-64","15-64 anni","2020","2020",1190.781,,
"ITG2","Sardegna","9","totale","Y15-64","15-64 anni","2019","2019",570.654,,
"ITG2","Sardegna","9","totale","Y15-64","15-64 anni","2020","2020",546.197,,
"ITD1","Provincia Autonoma Bolzano / Bozen","1","maschi","Y_GE15","15 anni e più","2019","2019",141.453,,
"ITD1","Provincia Autonoma Bolzano / Bozen","1","maschi","Y_GE15","15 anni e più","2019-Q1","T1-2019",140.096,,
"ITD1","Provincia Autonoma Bolzano / Bozen","1","maschi","Y_GE15","15 anni e più","2019-Q2","T2-2019",140.269,,
"ITD1","Provincia Autonoma Bolzano / Bozen","1","maschi","Y_GE15","15 anni e più","2019-Q4","T4-2019",140.925,,
"ITD1","Provincia Autonoma Bolzano / Bozen","1","maschi","Y_GE15","15 anni e più","2019-Q3","T3-2019",144.52,,
"ITD1","Provincia Autonoma Bolzano / Bozen","1","maschi","Y_GE15","15 anni e più","2020","2020",140.083,,
"ITD1","Provincia Autonoma Bolzano / Bozen","1","maschi","Y_GE15","15 anni e più","2020-Q2","T2-2020",138.372,,
"ITD1","Provincia Autonoma Bolzano / Bozen","1","maschi","Y_GE15","15 anni e più","2020-Q1","T1-2020",139.997,,
"ITD1","Provincia Autonoma Bolzano / Bozen","1","maschi","Y_GE15","15 anni e più","2020-Q3","T3-2020",142.495,,
"ITD1","Provincia Autonoma Bolzano / Bozen","1","maschi","Y_GE15","15 anni e più","2020-Q4","T4-2020",139.467,,
"ITE","Centro","9","totale","Y_GE15","15 anni e più","2019","2019",4987.247,,
"ITE","Centro","9","totale","Y_GE15","15 anni e più","2019-Q1","T1-2019",4913.671,,
"ITE","Centro","9","totale","Y_GE15","15 anni e più","2019-Q2","T2-2019",5026.127,,
"ITE","Centro","9","totale","Y_GE15","15 anni e più","2019-Q4","T4-2019",4971.817,,
"ITE","Centro","9","totale","Y_GE15","15 anni e più","2019-Q3","T3-2019",5037.375,,
"ITE","Centro","9","totale","Y_GE15","15 anni e più","2020","2020",4899.542,,
"ITE","Centro","9","totale","Y_GE15","15 anni e più","2020-Q2","T2-2020",4882.388,,
"ITE","Centro","9","totale","Y_GE15","15 anni e più","2020-Q1","T1-2020",4949.318,,
"ITE","Centro","9","totale","Y_GE15","15 anni e più","2020-Q3","T3-2020",4846.99,,
"ITE","Centro","9","totale","Y_GE15","15 anni e più","2020-Q4","T4-2020",4919.471,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2019","2019",42.668,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2019-Q1","T1-2019",42.081,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2019-Q2","T2-2019",42.023,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2019-Q4","T4-2019",45.683,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2019-Q3","T3-2019",40.884,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2020","2020",41.718,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2020-Q2","T2-2020",42.469,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2020-Q1","T1-2020",46.07,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2020-Q3","T3-2020",39.711,,
"ITF2","Molise","2","femmine","Y_GE15","15 anni e più","2020-Q4","T4-2020",38.621,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2019","2019",588.87,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2019-Q1","T1-2019",614.826,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2019-Q2","T2-2019",618.135,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2019-Q4","T4-2019",556.288,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2019-Q3","T3-2019",566.234,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2020","2020",570.871,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2020-Q2","T2-2020",563.96,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2020-Q1","T1-2020",573.921,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2020-Q3","T3-2020",563.961,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","2020-Q4","T4-2020",581.644,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2019","2019",255.195,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2019-Q1","T1-2019",241.096,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2019-Q2","T2-2019",256.543,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2019-Q4","T4-2019",254.374,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2019-Q3","T3-2019",268.767,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2020","2020",240.155,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2020-Q2","T2-2020",236.842,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2020-Q1","T1-2020",256.722,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2020-Q3","T3-2020",240.641,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","2020-Q4","T4-2020",226.415,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","2019","2019",2221.998,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","2019-Q1","T1-2019",2191.363,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","2019-Q2","T2-2019",2252.968,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","2019-Q4","T4-2019",2192.252,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","2019-Q3","T3-2019",2251.408,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","2020","2020",2162.528,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","2020-Q2","T2-2020",2149.266,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","2020-Q1","T1-2020",2187.885,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","2020-Q3","T3-2020",2146.392,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","2020-Q4","T4-2020",2166.571,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2019","2019",877.186,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2019-Q1","T1-2019",871.696,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2019-Q2","T2-2019",874.736,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2019-Q4","T4-2019",883.939,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2019-Q3","T3-2019",878.371,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2020","2020",872.623,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2020-Q2","T2-2020",872.555,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2020-Q1","T1-2020",883.836,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2020-Q3","T3-2020",867.06,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","2020-Q4","T4-2020",867.042,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y15-64","15-64 anni","2019","2019",25.246,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y15-64","15-64 anni","2020","2020",24.894,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2019","2019",1602.217,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2019-Q1","T1-2019",1584.102,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2019-Q2","T2-2019",1608.482,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2019-Q4","T4-2019",1599.742,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2019-Q3","T3-2019",1616.541,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2020","2020",1582.057,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2020-Q2","T2-2020",1571.543,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2020-Q1","T1-2020",1594.354,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2020-Q3","T3-2020",1583.832,,
"ITE1","Toscana","9","totale","Y_GE15","15 anni e più","2020-Q4","T4-2020",1578.499,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","2019","2019",3888.613,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","2019-Q1","T1-2019",3737.895,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","2019-Q2","T2-2019",3922.958,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","2019-Q4","T4-2019",3918.099,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","2019-Q3","T3-2019",3975.502,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","2020","2020",3831.057,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","2020-Q2","T2-2020",3763.057,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","2020-Q1","T1-2020",3778.967,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","2020-Q3","T3-2020",3924.674,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","2020-Q4","T4-2020",3857.531,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2019","2019",201.362,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2019-Q1","T1-2019",195.829,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2019-Q2","T2-2019",197.075,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2019-Q4","T4-2019",205.672,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2019-Q3","T3-2019",206.871,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2020","2020",195.581,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2020-Q2","T2-2020",187.3,,
"ITF1","Abruzzo","2","femmine","Y_GE15","15 anni e più","2020-Q1","T1-2020",187.766,,
